Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Diamond Weight (ct) (product.metafields.custom.diamond_weight_ct),Colors (product.metafields.jhango.colors),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Age group (product.metafields.shopify.age-group),Bracelet design (product.metafields.shopify.bracelet-design),Color (product.metafields.shopify.color-pattern),Earring design (product.metafields.shopify.earring-design),Jewelry material (product.metafields.shopify.jewelry-material),Jewelry type (product.metafields.shopify.jewelry-type),Necklace design (product.metafields.shopify.necklace-design),Ring design (product.metafields.shopify.ring-design),Ring size (product.metafields.shopify.ring-size),Target gender (product.metafields.shopify.target-gender),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / India,Price / India,Compare At Price / India,Status
love-zirconium-rose-gold-pendant-in-925-silver-by-svadezi,Love Zirconium (Rose Gold) Pendant in 925 Silver by SVADEZI,"<p>Express your love with our heart pendant chain adorned with a radiant white solitaire. This timeless piece serves as a heartfelt and meaningful gift, allowing you to convey your emotions effortlessly.</p>",SVADEZI,Apparel & Accessories > Jewelry,pendant,"svadezi, svadezijewellery",false,Title,Default Title,,,,,,,,,4.23,shopify,30,continue,manual,2749.0,3500.0,true,true,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/1_29.jpg?v=1740601660,1,,false,,,188,,,,,,,,,,,,,,'0,,,,,,,,,,,,,,,,g,,,true,,,active
love-zirconium-rose-gold-pendant-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/17.jpg?v=1740601666,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
love-zirconium-rose-gold-pendant-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/262.jpg?v=1740601670,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
natures-simplicity-5a-grade-zirconium-earrings-in-925-silver-by-svadezi,Nature's simplicity 5A Grade Zirconium Earrings in 925 Silver by SVADEZI,"<p>Elegance sculpted in nature's simplicity – my white stone earrings, a timeless masterpiece in unique, organic shapes.</p>",SVADEZI,Apparel & Accessories > Jewelry > Earrings,earrings,"svadezi, svadezijewellery",false,Title,Default Title,,,,,,,,STPS/19918,3.3,shopify,30,continue,manual,2549.0,3317.0,true,true,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/19_ec240eab-ee4a-4b18-8e55-c57d13e641bc.jpg?v=1740601672,1,,false,,,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,true,,,active
natures-simplicity-5a-grade-zirconium-earrings-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/13_59b1437d-0175-40ec-b3d8-7f5d5f46705c.jpg?v=1740601676,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
natures-simplicity-5a-grade-zirconium-earrings-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/320.jpg?v=1740601680,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lovely-heart-earrings-in-925-silver-by-svadezi,Lovely Heart Earrings in 925 Silver by SVADEZI,"<p>Shine with sophistication in our sterling silver earrings, adorned with a lovely heart and flower design. These exquisite earrings seamlessly merge romance and nature, creating an ideal accessory for any event.</p>",SVADEZI,Apparel & Accessories > Jewelry > Earrings,earrings,"svadezi, svadezijewellery",false,Title,Default Title,,,,,,,,STPS/19884,1.84,shopify,30,continue,manual,1749.0,2317.0,true,true,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/15_1509252c-00ac-495b-abbe-a42aacd6f9c0.jpg?v=1740601681,1,,false,,,194,,,,,,,,,,,,,,'0,,,,,,,,,,,,,,,,g,,,true,,,active
lovely-heart-earrings-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/220.jpg?v=1740601684,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lovely-heart-earrings-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/w_4.jpg?v=1740601688,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exclusive-tennis-5a-zircons-earrings-in-925-silver-by-svadezi,Exclusive Tennis 5A Zircons Earrings in 925 Silver by SVADEZI,"<p>Crafted from sterling silver, these exquisite hanging earrings boast a delicate yet sturdy construction. The stone, promising to enchant and delight with their timeless beauty and undeniable charm.</p>",SVADEZI,Apparel & Accessories > Jewelry > Earrings,earrings,"svadezi, svadezijewellery",false,Title,Default Title,,,,,,,,STPS/18038,4.54,shopify,29,continue,manual,2749.0,4203.0,true,true,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/15_cd2c9b2e-9d53-4f48-9c2c-773b1cbb23b8.jpg?v=1740601690,1,,false,,,194,,,,,,,,,,,,,,'0,,,,,,,,,,,,,,,,g,,,true,,,active
exclusive-tennis-5a-zircons-earrings-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/37_174172af-98ce-493e-b01b-c8fb7e4af96b.jpg?v=1740601694,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exclusive-tennis-5a-zircons-earrings-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/78.jpg?v=1740601697,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
celestial-elegance-angel-chain-pendant-in-925-silver-by-svadezi,Celestial Elegance Angel Chain Pendant in 925 Silver by SVADEZI,"<p><strong>Length: 25.5cm (ADJUSTABLE)</strong></p>
<p>Serenity and Protection: Embrace the celestial elegance with our sterling silver angel chain, a symbol of divine guidance and protection. Let its ethereal beauty grace your neckline, reminding you of the ever-present love and support surrounding you.</p>",SVADEZI,Apparel & Accessories > Jewelry > Charms & Pendants,pendant,"svadezi, svadezijewellery",false,Title,Default Title,,,,,,,,SCH/14815,3.67,shopify,30,continue,manual,2349.0,3400.0,true,true,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/21_3255aaa4-45a6-480b-b7ce-80e5cb5d15b3.jpg?v=1740601699,1,,false,,,192,,,,,,,,,,,,,,'0,,,,,,,,,,,,,,,,g,,,true,,,active
celestial-elegance-angel-chain-pendant-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/18_9c52e868-dfae-4ea2-a272-75dc4c10beb2.jpg?v=1740601703,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
celestial-elegance-angel-chain-pendant-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/42.jpg?v=1740601705,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
back-pearl-nestled-pendant-in-925-silver-by-svadezi,Back Pearl nestled pendant in 925 Silver by SVADEZI,"<p><strong>Length: 23cm with Pendant</strong></p>
<p>This sterling silver chain adorned with a mesmerizing black pearl nestled at its center. Crafted with precision and elegance, this exquisite piece seamlessly combines classic charm with contemporary sophistication.</p>",SVADEZI,Apparel & Accessories > Jewelry > Charms & Pendants,necklace,"svadezi, svadezijewellery",false,Title,Default Title,,,,,,,,SCH/13784,2.45,shopify,30,deny,manual,1749.0,2050.0,true,true,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/dsgg_1.jpg?v=1740601708,1,,false,,,192,,,,,,,,,,,,,,,,,,,silver,fine-jewelry,,,,,,,,,,g,,,true,,,active
back-pearl-nestled-pendant-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/244.jpg?v=1740601712,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
back-pearl-nestled-pendant-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/fdhft_1.jpg?v=1740601713,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rose-gold-mother-of-pearl-sleek-pendant-in-925-silver-by-svadezi,Rose Gold Mother of Pearl Sleek Pendant in 925 Silver by SVADEZI,"<p><strong>Length: 30cm ( Adjusable )</strong></p>
<p>A rose gold sleek chain with a mother of pearl (MOP) butterfly pendant adds a whimsical and feminine touch to the overall look. This type of chains would be versatile enough to wear with both casual and formal outfits, making it a lovely addition to any jewelry collection.</p>",SVADEZI,Apparel & Accessories > Jewelry > Charms & Pendants,pendant,"svadezi, svadezijewellery",false,Title,Default Title,,,,,,,,SCH/16202,4.92,shopify,30,continue,manual,2749.0,6428.0,true,true,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/dgg_5c845565-bd47-48c8-8873-9ff42b70d4b2.jpg?v=1740601715,1,,false,,,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,true,,,active
rose-gold-mother-of-pearl-sleek-pendant-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/IMG_8921.jpg?v=1740601717,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overlap-contemporary-twist-pendant-in-925-silver-by-svadezi,Overlap Contemporary Twist Pendant in 925 Silver by SVADEZI,"<p><strong>Length: 23cm ( Adjustable )</strong></p>
<p>Modern Fusion, Timeless Chic: Introducing our sterling silver overlap chain, a contemporary twist on classic elegance. Embrace its unique design, where tradition meets innovation, for a look that seamlessly transitions from day to night with effortless style.</p>
<p>.</p>",SVADEZI,Apparel & Accessories > Jewelry > Charms & Pendants,pendant,"svadezi, svadezijewellery",false,Title,Default Title,,,,,,,,SCH/14955,2.43,shopify,30,continue,manual,2149.0,2713.0,true,false,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/22.jpg?v=1740601719,1,,false,,,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,true,,,active
overlap-contemporary-twist-pendant-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/13_8d26eb2f-a3c9-448d-9341-5bbb7abd6fc4.jpg?v=1740601724,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overlap-contemporary-twist-pendant-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/41.jpg?v=1740601727,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rotating-moonstone-pendant-in-925-silver-by-svadezi,Rotating Moonstone pendant in 925 Silver by SVADEZI,"<p><strong>Length: 26cm (Adjustable)</strong></p>
<p>Discover the allure of our sterling silver chain featuring a rotating moonstone halo pendant adorned with a delicate solitaire motif. This captivating piece seamlessly blends elegance and modern design, making it a versatile addition to any jewelry collection.</p>",SVADEZI,Apparel & Accessories > Jewelry > Charms & Pendants,pendant,"svadezi, svadezijewellery",false,Title,Default Title,,,,,,,,SCH/17698,5.57,shopify,30,continue,manual,2749.0,3813.0,true,true,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/234.jpg?v=1740601729,1,,false,,,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,true,,,active
rotating-moonstone-pendant-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/36_1f3e5eed-cf99-42a5-91e6-698209d30389.jpg?v=1740601732,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rotating-moonstone-pendant-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/75.jpg?v=1740601734,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
charming-bow-fresh-water-pearl-earrings-in-925-silver-by-svadezi,Charming bow Fresh Water pearl Earrings in 925 Silver by SVADEZI,"<p>Sterling silver earrings featuring a charming bow-shaped design adorned with brilliant white Swarovski zircon and delicate white pearls. Adding a touch of elegance, six rose gold polished chains gracefully hang from the design. Enhance your ensemble with these exquisite earrings, perfect for adding a touch of sophistication to any outfit.</p>",SVADEZI,Apparel & Accessories > Jewelry > Earrings,earrings,"svadezi, svadezijewellery",false,Title,Default Title,,,,,,,,STPS/16989,4.43,shopify,30,continue,manual,2749.0,4227.0,true,true,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/43_e8bf7458-6ab8-4c96-a769-03a7b5c186cc.jpg?v=1740601736,1,,false,,,194,,,,,,,,,,,,,,'0,,,,,,,,,,,,,,,,g,,,true,,,active
charming-bow-fresh-water-pearl-earrings-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/300.jpg?v=1740601739,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
charming-bow-fresh-water-pearl-earrings-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/IMG_20240321_192812.jpg?v=1740601740,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
magnetic-butterfly-pendant-in-925-silver-by-svadezi,Magnetic ButterFly Pendant in 925 Silver by SVADEZI,"<p>A sterling silver chain with a magnetic butterfly pendant sounds like a unique and intriguing piece of jewelry. The magnetic butterfly pendant adds a delicate and whimsical touch, symbolizing transformation and beauty.</p>",SVADEZI,Apparel & Accessories > Jewelry > Charms & Pendants,pendant,"svadezi, svadezijewellery",false,Title,Default Title,,,,,,,,SCH/16276,5.12,shopify,30,continue,manual,2749.0,4328.0,true,true,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/IMG_20240710_135816.jpg?v=1740601742,1,,false,,,192,,,,,,,,,,,,,,'0,,,,,,,,,,,,,,,,g,,,true,,,active
magnetic-butterfly-pendant-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/IMG_8918.jpg?v=1740601745,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
magnetic-butterfly-pendant-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/IMG_6002.jpg?v=1740601746,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
butterflies-in-vibrant-multi-colors-in-925-silver-by-svadezi,Butterflies in Vibrant multi-colors in 925 Silver by SVADEZI,"<p><strong>Length: 30cm(Adjustable Chain)</strong></p>
<p>Enhance your style with our sterling silver chain, featuring a pendant of three joined butterflies in vibrant multi-colors. This exquisite piece adds a playful yet elegant touch to any outfit, making it perfect for both everyday wear and special occasions.</p>",SVADEZI,Apparel & Accessories > Jewelry > Charms & Pendants,pendant,"svadezi, svadezijewellery",false,Title,Default Title,,,,,,,,SCH/18100,9.65,shopify,30,continue,manual,3449.0,5813.0,true,true,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/ft.jpg?v=1740601749,1,,false,,,192,,,,,,,,,,,,,,'0,,,,,silver,fine-jewelry,,,,,,,,,,g,,,true,,,active
butterflies-in-vibrant-multi-colors-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/34_e231ed08-f580-4a86-825c-e14b3399c034.jpg?v=1740601754,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
butterflies-in-vibrant-multi-colors-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/245.jpg?v=1740601757,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rotating-moon-stone-adjustable-ring-in-925-silver-in-svadezi,Rotating moon stone Adjustable Ring in 925 Silver in SVADEZI,"<p>Discover the allure of our sterling silver adjustable ring, featuring a mesmerizing rotating moonstone. This unique piece combines elegance and innovation, perfect for adding a touch of sophistication to any look.</p>",SVADEZI,Apparel & Accessories > Jewelry > Rings,Ring,"svadezi, svadezijewellery",false,Title,Default Title,,,,,,,,SLR92/26250,2.94,shopify,30,continue,manual,1949.0,2563.0,true,true,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/fdgfh.jpg?v=1740601760,1,,false,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,true,,,active
rotating-moon-stone-adjustable-ring-in-925-silver-in-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/21.jpg?v=1740601763,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
throne-pendant-in-925-silver-by-svadezi,Throne Pendant in 925 Silver by SVADEZI,"<p><strong> Length: 23cm Adjustable</strong></p>
<p>Charmingly Yours: Elevate your style with our sterling silver charm chain, a versatile accessory adorned with an array of delightful charms to reflect your unique personality and story. Each charm tells a tale, making this chain a cherished keepsake and a beautiful expression of individuality.</p>",SVADEZI,Apparel & Accessories > Jewelry > Charms & Pendants,pendant,"svadezi, svadezijewellery",false,Title,Default Title,,,,,,,,SCH/15194,1.93,shopify,30,continue,manual,1749.0,2640.0,true,true,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/15_a6696f44-1b97-4b1a-b670-78670aed3d6f.jpg?v=1740601764,1,,false,,,192,,,,,,,,,,,,,,'0,,,,,,,,,,,,,,,,g,,,true,,,active
throne-pendant-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/19_be50698e-6df5-428a-a706-f49ca75f4eff.jpg?v=1740601768,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
throne-pendant-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/48_35bc9146-c377-457f-a7f3-233ec2d8f111.jpg?v=1740601770,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,Butterfly Motif Pearl Drop earrings in 925 Silver by SVADEZI,"<p>The butterfly motif paired with the pearl drop creates a sense of whimsy and romance, making these earrings not only beautiful but also meaningful. These earrings would be perfect for adding a touch of understated glamour to any outfit, whether it's for a casual outing or a formal occasion.</p>",SVADEZI,Apparel & Accessories > Jewelry > Earrings,earrings,"svadezi, svadezijewellery",false,Title,Default Title,,,,,,,,STPS/18536,2.37,shopify,30,continue,manual,2249.0,2530.0,true,true,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/fghghj.jpg?v=1740601772,1,,false,,,194,,,,,,,,,,,,,,'0,,,,,,,,,,,,,,,,g,,,true,,,active
14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/hgjk.jpg?v=1740601777,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/IMG_20240316_143215.jpg?v=1740601778,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
butterfly-netted-pendant-in-925-silver-by-svadezi,Butterfly Netted Pendant in 925 Silver by SVADEZI,"<p><strong>Length: 23cm ( Adjustable)</strong></p>
<p>A rose gold chain with a butterfly pendant set within a net pattern, adorned with colorful stones, would make for a stunning and unique piece of jewelry. The net pattern adds intricacy and depth to the piece, creating visual interest and texture. The colorful stones further enhance the overall aesthetic, adding pops of vibrant hues and sparkle.</p>",SVADEZI,Apparel & Accessories > Jewelry > Charms & Pendants,pendant,"svadezi, svadezijewellery",false,Title,Default Title,,,,,,,,SCH/16119,3.79,shopify,30,deny,manual,2449.0,3250.0,true,true,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/ghjjuy.jpg?v=1740601781,1,,false,,,192,,,,,,,,,,,,,,'0,,,,,,,,,,,,,,,,g,,,true,,,active
butterfly-netted-pendant-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/gfhhh.jpg?v=1740601785,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
butterfly-netted-pendant-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/IMG_20240316_125530.jpg?v=1740601786,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
solitaire-ring-motif-chain-pendant-in-925-silver-by-svadezi,Solitaire ring motif chain pendant in 925 Silver by SVADEZI,"<p><strong>Length: 25cm ( Adjustable )</strong></p>
<p>Simple Elegance, Timeless Grace: Our sterling silver solitaire ring motif chain embodies understated sophistication, perfect for those who appreciate classic beauty with a modern twist. Elevate every ensemble with effortless grace.</p>",SVADEZI,Apparel & Accessories > Jewelry > Charms & Pendants,pendant,"svadezi, svadezijewellery",false,Title,Default Title,,,,,,,,SCH/14464,3.46,shopify,30,continue,manual,2249.0,2593.0,true,true,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/12_6be593c7-3e23-4bce-bd75-eaf519ccc401.jpg?v=1740601789,1,,false,,,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,true,,,active
solitaire-ring-motif-chain-pendant-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/14_aa69d875-ca9f-4e56-b387-95517d7c170e.jpg?v=1740601793,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
solitaire-ring-motif-chain-pendant-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/24_f023eb4b-6208-41c6-8338-4bf4f5b233f7.jpg?v=1740601796,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
briolette-solitaire-pendant-in-925-silver-by-svadezi,Briolette Solitaire pendant in 925 Silver by SVADEZI,"<p>Crafted with meticulous attention to detail, the chain showcases a round-shaped solitaire pendant that adds a touch of understated glamour to any ensemble. The pendant, adorned with a single sparkling crystal, captures the light with its mesmerizing brilliance, drawing attention to its simple yet captivating beauty.</p>",SVADEZI,Apparel & Accessories > Jewelry > Charms & Pendants,pendant,"svadezi, svadezijewellery",false,Title,Default Title,,,,,,,,SCH/17798,3.4,shopify,30,deny,manual,2249.0,2638.0,true,true,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/29_fe39f222-6c5e-4759-8927-d85d317f3329.jpg?v=1740601799,1,,false,,,192,,,,,,,,,,,,,,'0,,,,,silver,fine-jewelry,,,,,,,,,,g,,,true,,,active
briolette-solitaire-pendant-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/64.jpg?v=1740601802,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
briolette-solitaire-pendant-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/w_32.jpg?v=1740601805,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
midnight-heart-adjustable-ring-in-925-silver-by-svadezi,Midnight Heart Adjustable Ring in 925 Silver by SVADEZI,"<p>Add a touch of romance to your collection with our sterling silver dual heart adjustable ring. This versatile piece features two intertwined hearts, symbolizing love and unity, and offers a perfect fit for any finger size. Ideal for both everyday wear and special occasions, it effortlessly enhances any outfit.</p>",SVADEZI,Apparel & Accessories > Jewelry > Rings,Ring,"svadezi, svadezijewellery",false,Title,Default Title,,,,,,,,SLR92/26341,2.58,shopify,30,continue,manual,1949.0,2640.0,true,true,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/18_8f42ecc2-87fb-42c7-b2ad-55c87639fe3f.jpg?v=1740601806,1,,false,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,true,,,active
midnight-heart-adjustable-ring-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/w_14.jpg?v=1740601809,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bow-earrings-in-925-silver-by-svadezi,Bow Earrings in 925 Silver by SVADEZI,"<p>These stunning earrings are available in both rosegold and silver polish, each showcasing a captivating bow design complemented by elegant two-line hangings. The bow design is separate, allowing you to wear it alone for a different look.</p>",SVADEZI,Apparel & Accessories > Jewelry > Earrings,earrings,"svadezi, svadezijewellery",false,Title,Default Title,,,,,,,,STPS/16951,3.5,shopify,30,deny,manual,2349.0,3183.0,true,true,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/dggfhd.jpg?v=1740601811,1,,false,,,194,,,,,,,,,,,,,,'0,,,,,,,,,,,,,,,,g,,,true,,,active
